,0,attributions,label_pred,score,tokens
0,,"[-0.19812200394096313, -0.06347256922704372, -0.002267819830265751, 0.11381894392964116, -0.4068379288767827, 0.29853347525106194, 0.34445324276504335, 0.07150669938950824, 0.04758941179271714, 0.2269997419965188, 0.2290089645554642, 0.09968808263125678, 0.14619253891890782, 0.08706318612408888, 0.024698228308684404, 0.031148329271004516, 0.040077408955124565, 0.04146376477709206, 0.012458877686067736, -0.6443359607296235]",rec.motorcycles,0.27935728430747986,"['.', '.', '.', 'or', 'centers', '##tan', '##ds', ',', 'or', 'weasel', 'squeeze', '##rs', ',', 'or', '.', '.', '.', '.', 'later', ',']"
1,,"[0.14614114639325876, 0.05823375942868505, 0.013477118586676181, 0.14832781623539606, 0.13736365154792904, -0.0635054485594227, 0.25052967957350003, -0.30853600294049816, -0.2989809515753622, -0.14788555087759858, 0.06574735764238081, -0.038117159229904926, 0.0374206431464237, -0.16334476208102297, 0.028948712173389464, 0.13252342322489652, 0.058063595390190306, -0.02342061616660282, 0.005295480347049713, -0.0026746398475260332, -0.001965283720221377, 0.14979893169885933, -0.03746654143714339, -0.08208899324381658, 0.2890152548130532, 0.44310605887078813, -0.04238519490393288, -0.0022263566175548207, 0.01924178135988923, 0.045548297639035576, 0.061660142516294515, -0.03787120512399719, 0.04443581103621868, -0.08852663426071365, 0.07014801173496293, -0.05041300736323455, 0.02999435020955596, 0.2864421364906114, -0.028741826031115327, 0.11021533009334608, -0.0027829504029104105, -0.05737335743242496, 0.11629824406716543, 0.010363624538546598, -0.043698223574019285, -0.026731990124308172, 0.011469605842577724, 0.07740352171918474, 0.019660473047584545, -0.06592108149418473, 0.03918439082228302, -0.08958517695835014, 0.09817359706041212, 0.009344397151301474, 0.14577494052721238, -0.0009231498771543796, 0.006518716680400043, 0.05518456296200629, 0.03916790670271874, 0.10260263849527454, 0.018750528567766586, 0.0777783443936953, 0.026162296897046064, 0.06052416693286337, 0.05318036681099982, -0.01582287904832158, -0.0332754486174749, 0.020377154750188153, 0.060192015324492636, -0.020222200980168765, 0.06152802808432057, -0.03471550068306477, 0.04443729828611073, -0.03769440532414928, 0.11082891145267249, 0.06145519610574484, 0.012649617855638307, 0.1344175302134464, -0.15311269122985652]",sci.med,0.5751975178718567,"['does', 'anyone', 'know', 'how', 'po', '##sion', '##ous', 'cent', '##ipe', '##des', 'and', 'mill', '##ipe', '##des', 'are', '?', 'if', 'someone', 'was', 'bitten', ',', 'how', 'soon', 'would', 'medical', 'treatment', 'be', 'needed', ',', 'and', 'what', 'would', 'be', 'liable', 'to', 'happen', 'to', 'the', 'person', '?', '(', 'just', 'for', 'cl', '##ari', '##fication', '-', 'i', 'have', 'not', 'been', 'bitten', 'by', 'one', 'of', 'these', ',', 'but', 'my', 'house', 'seems', 'to', 'be', 'in', '##fest', '##ed', ',', 'and', 'i', 'want', 'to', 'know', ""'"", 'just', 'in', 'case', ""'"", '.', ')']"
2,,"[-0.18636516121368948, -0.00868085340526337, -0.011254165008097597, 0.009441100535572086, -0.00047584483704339657, 0.007548341350531991, 0.0009921151536354633, -0.0021167688909118376, -0.008053594165168891, -0.0016979865878036797, 0.010007680360545394, -0.009737660665545015, -0.009238799959174182, 0.006669655946642563, -0.0005340976316875127, 0.0026239146616498107, -0.004295514267324138, 0.004285234682797518, 0.014882761069836518, 0.01949104208681033, 0.015542952432556212, 0.014229536036452281, 0.08365112735148984, 0.01863170724310761, 0.014939991757361994, 0.014604496006654474, 0.008109921619111136, 0.005610202184737663, 0.022330589180880996, -0.0002011332518002116, -0.0011386358997259303, 0.008092645737576926, -0.004763499427900697, 0.004524630172410555, 0.10563765224589675, 0.01233085977758773, 0.008552009664113767, 0.006310934563351343, 0.016643076303199483, -0.008248169201302964, 0.01931666420518042, 0.019703480279391894, -0.016197577552459725, -0.012784835054102595, 0.134712084009542, 0.8017029959636442, -0.05840424036137117, -0.015578600537840173, -0.0021001132847294495, 0.007043644806190438, 0.005011328265021695, 0.00700867480343052, -0.008820707822085432, 0.023165121877835003, 0.025860943278688417, 0.013847234363966272, 0.021073137880637548, 0.15863965345614206, 0.019836253270780865, -0.00270537641348656, -0.0003832143581922745, -0.0020655637365608044, -0.004411650536183302, -0.011173715699550472, -0.004840487613186501, 0.0009877257253736056, -0.009291726671692785, -0.005548822888123234, -0.1144934326962454, 0.036469599482197516, 0.017092195173246377, 0.05169724477508438, 0.011157637410642051, -0.01998135444537242, 0.2680770144845503, 0.005215482549756925, -0.00919182555995041, 0.006663964200879712, 0.0026766239267124333, 0.009226919233299028, 0.004789768031557055, -0.0006280673890674196, 0.004280184674710183, -0.023805604906389412, 0.009568351943835438, 0.0004860075809348285, 0.06112539923437876, -0.017034267915112696, -0.04451170274520095, -0.21437445678301784, 0.013762139435286406, -0.018635707719354307, 0.009260859935748182, 0.010648080724763727, 0.0026450862214759895, 0.03028194789430359, 0.007028865342694785, -0.02600857615640443, 0.004208259143221095, 0.1984940263282622, 0.016275666070050886, 0.0018561184997377958, 0.027524981981582864, 0.0018983035912969518, -0.007027438310380305, 0.027269024304113876, -0.00430496725135313, -0.02687570804544332, -0.0004045805844766105, -0.012796739143459938, -0.0511399330897647, -0.09886671768927494, 0.011819720772066087, 0.017165057013997433, 0.0035451987362615993, -0.0011574144680752238, -0.015991530049293066, -0.02756033338459976, -2.7566588765632476e-05, 0.00854039803124449, 0.005365318273832714, 0.010083853179318323, -0.0025400777465811215, 0.007169403946265773, 0.0014835886467159923, -0.02997321129732807, 0.10526326556018128, 0.006393901245976338, -0.0019665900804464423, -0.0035656303757521973, -0.0007273580068041198, 0.006485000442329152, -0.0007473563948087834, -0.00037104971770010847, 0.0026505945954819594, 0.0028955811554114835, 0.0032585069410374155, -0.00030921185063529874, 0.004620514438530955, 0.006077895513686774, 0.0032901746596971353, 0.0054169912302747345, -0.004208012529308998, -0.00020556089248874196, 0.0068969034260864676, 0.019007285395431686, 0.0022982442172778087, 0.0015945809086916403, -0.00505073082527239, 0.02915991298570694, 0.038222626265377896, 0.004622855058312058, -0.004563012447966833, 0.009439761080774519, 0.00428825597978822, 0.0016899425987569364, 0.005564999359672215, 0.0028728534431097423, -0.0022524957659460537, 0.005017559456191995, 0.009412495899921092, 0.0032072313562470415, -0.001698149259991431, -0.00010275134878011588, 0.09234962388918722, 0.04833827959239162, -0.006175655312017998, 0.011240303443380027, 0.012418675595802436, 0.016812794357649246, 0.022586143112705785, 0.04284046412421606, 0.016664199581920055, 0.0015715459304000247, 0.0028769179734421117, 0.006307888164317672, 0.018979433934506497, 0.014894817845790312, 0.036019867191288316, -0.004621268432763091, 0.027302526160494903, 0.03943351840969228, -0.00499078534967763, 0.012996112316326568, -0.007614912869311269, 0.06396397466858054, -0.038968439199129894, 0.006045437089153012, 0.0001569932957722838, 0.0037185599786763754, 0.00604951072044925, -0.0004211997017500018, 0.00033780450718041223, -0.00044951971797819974, 0.002495959751414283, -0.0020158643236735958, 0.00970341131148559, 0.012121822026415683, -0.0014348448682651703, -0.007290819590442304, 0.0035630628585378043, 0.0037778324268292777, 0.0039146572565889265, 0.005288662460762199, 0.0029899733668867614, 0.004338847987214385, 0.007659743312529161, 0.006873098683200576, 0.0033323188057533377, 0.0044483340188319394, 0.00456268734154474, 0.0015230828470882058, 0.0029070863089848374, 0.003047051118428907, 0.009941017387722484, -0.0008727498703883154, 0.007638743628903118, 0.006029727573490239, 0.008723720510613415, 0.013802578296081384, 0.0039559777022807165, 0.008855970634713441, 0.008933227422200037, 0.016680536975026018, 0.043753284754213216, 0.013117075759757953, 0.006797525295425806, 0.0022856744476904534, 0.005019985571444211, -0.0007963489021318862, 0.0035395226103676894, -0.0019175682330622268, 0.001063739504620171, 0.01128823855975303, 0.0029278478406250235, -0.00426251149966078, 0.0023750055045449804, 0.004875704110219012, 0.005065779158575907, -0.00427075151849412, -0.004805927203864994, 0.01061318450670815, 0.003650578291115857, 0.012886818388898408, 0.030853130008449046, -0.006558707726001995, 0.005469276717143984, 0.0010572604501218126, 0.005733135526538391, 0.008071222645962462, 0.007929748514616662, 0.0026482110859303216, 0.003777747978840813, 0.010966179351130376, 0.004627801712235661, 0.012006650433454625, 0.01787345941276586, 0.003533485926125037, 0.0506716403214804]",talk.politics.mideast,0.8451092839241028,"['although', 'i', 'don', ""'"", 't', 'want', 'to', 'muddy', 'the', 'waters', 'un', '##ne', '##ces', '##sari', '##ly', 'i', 'disagree', '.', 'any', 'discrimination', 'based', 'on', 'religion', 'is', 'not', 'and', 'cannot', 'be', 'racist', 'unless', 'the', 'sole', 'qualification', 'for', 'religious', 'membership', 'is', 'racial', '.', 'this', 'is', 'not', 'the', 'case', 'for', 'israel', 'although', 'it', 'might', 'get', 'a', 'little', 'closer', 'than', ',', 'say', ',', 'islam', '.', 'this', 'of', 'course', 'raises', 'the', 've', '##xed', 'question', 'of', 'church', 'anti', '##se', '##mit', '##ism', '.', 'jews', 'have', 'been', 'heavily', 'disc', '##rim', '##inated', 'against', 'on', 'the', 'grounds', 'of', 'religion', 'in', 'many', 'christian', 'countries', '.', 'if', 'we', 'take', 'russia', 'as', 'an', 'example', 'jews', 'were', 'seriously', 'persecuted', 'but', 'that', 'persecution', 'in', 'the', 'eyes', 'of', 'the', 'church', 'and', 'state', 'stopped', 'at', 'the', 'baptism', '##al', 'font', '.', 'officially', 'anyway', '.', 'if', 'a', 'jew', 'converted', 'there', 'were', 'no', 'legal', 'barriers', 'in', 'his', 'way', '(', 'that', 'i', 'know', 'of', 'anyway', '.', ')', 'peter', 'the', 'great', ""'"", 's', 'interior', 'minister', 'came', 'from', 'such', 'a', 'convert', 'background', '.', 'can', 'we', 'then', 'claim', 'that', 'the', 'russian', 'orthodox', 'did', 'not', 'teach', 'anti', '##se', '##mit', '##ism', 'and', 'was', 'not', 'anti', '##se', '##mit', '##ic', '?', 'similarly', 'for', 'the', 'roman', 'catholic', 'church', '?', 'i', 'suspect', 'so', 'as', 'this', 'is', 'not', 'a', 'racial', ""'"", 'tai', '##nt', ""'"", 'but', 'one', 'based', 'on', 'belief', 'and', 'as', 'is', 'after', 'all', 'a', 'form', 'of', 'racism', '.', 'well', 'maybe', 'not', '.', 'what', 'is', 'anti', '##se', '##mit', '##ism', 'then', 'if', 'not', 'something', 'racial', '##ly', 'based', '?', 'i', 'wonder', 'if', 'hitler', 'killed', 'converts', 'of', ""'"", 'pure', ""'"", 'german', 'blood', '.', 'does', 'anyone', 'know', 'one', 'way', 'or', 'the', 'other', '?', 'joseph', 'ask', '##ew']"
3,,"[-0.03636896777265476, 0.007881939163822533, -0.0023402236882643025, -0.004636451976423145, 0.012933213849285197, -0.06862744982375744, 0.029059982868061583, 0.026304682279007764, 0.013074330001090713, 0.003435657851267598, 0.014674320679743152, 0.003104262834700925, -0.0019976400814227294, 0.014397529121641084, 0.0060862150543360815, 0.018193760446501044, -0.010371426988361661, 0.008105217411687052, 0.0020198568475414385, -6.733097211399013e-05, 0.010568936820900088, 0.003325450353177836, -0.0004809510483651262, 0.008591550890972466, 0.001330696622760362, -0.0048635325799789, 0.012165891869124304, 0.010525036135233892, -0.0022104729287846917, -0.0012260837351625088, -0.0007765620805852402, 0.008855094696943577, 0.01028918098597063, 0.011794553025104963, 0.011737966078811161, -0.0022720074801221603, 0.005999652017010353, -0.007790328975145005, 0.009189813917305419, -0.000295945194528441, 0.0012873256280129222, 0.007497334799211103, 0.002709514781921751, 0.01108444149539761, -0.00229967979224429, 0.007172372807794903, 0.008592043529036504, -0.0039475570795989325, 7.876101627207096e-05, -0.006678204714020528, 0.010862079952414278, 0.002995494939198657, 0.002510002323325044, -0.0017828149009712108, 0.008163053580146865, 0.014519998884267735, 0.015314893969171428, 0.004059526475017366, 0.0023417950060102876, 0.011549851481756253, 0.013340377276329396, 0.015231186124527993, 0.0037061848635001303, 0.0038569122595651976, 0.0003106658755248798, 0.01559600551379773, 0.003776448383416423, 0.009588223596539483, 0.015135122710405322, 0.016014482806324302, -0.002249473430764771, 0.008676029717612126, 0.006250639930033825, -0.0005220622811671003, 0.01680502352894113, -0.022089834618752188, -0.012595557003853718, 0.0021421304049141555, 0.01154644688131685, 0.022596113949184645, -0.005556859244947023, 0.024625165355500536, -0.008602695633148702, -0.009877404206361209, -0.009648018212996832, 0.0006261347614045741, 0.005812466220331804, 0.009125487317889954, 0.012353183339489543, 0.021037800784377433, 0.012076551827578209, -0.005384714460297603, 0.003456416295067755, 0.006542666501533756, 0.011924662938774045, -0.005555478628944472, 0.003761662108256833, -0.003102153945128573, 0.005666211351958774, 0.002391788061895187, -0.008981632963856333, -0.031834085251801536, 0.018312915310379336, -0.00062036811151055, 0.0028484685622618016, -0.008334787550520277, -0.0025281508288672906, -0.027994018319553803, 0.005764431319488035, -0.00020721703938352017, 0.0006007146143141164, 0.0016885863431506114, 0.008280953117411751, 0.0007292418346885325, 0.016867515753420197, 0.010893195100009944, -0.0035937769686702147, 0.0019376127972005744, 0.005551169483872162, 0.009898697365305072, -0.003577920024660446, -0.0008850231040197753, 0.0017561723507540773, -0.00041042629158429727, 0.009875179067739739, 0.0006939312976012385, 0.013439784890627185, 0.007705561094679901, 0.004961201809626109, 0.00395425453842002, 0.003642519846294028, -0.003986583136152928, 0.00908149824958633, -0.021383481492341358, 0.004286080182078233, 0.008568555641203374, 0.008929290715473917, 0.009284778459022612, 0.007566626628393461, 0.0009396074384437804, 0.01612395425285389, -0.0051050382341507935, 0.0013757112360518423, 0.0022732890914495154, -0.0005447951289476184, -0.001668712234762593, -0.0008461159740552243, 0.0004725659916446149, 0.0071805503566925695, 0.0027572525141150855, -0.004836434082145552, 0.009569821175122652, -0.0013426743130426865, -0.08045792255409635, 0.019799870769415376, 0.010502181386759719, -0.014278690979275302, -0.005007352021909178, -0.0008478140787257787, 0.016868632348788215, 0.0007511694522837627, -0.0038024313031148503, 0.0009329842942419052, 0.003580351277234763, 0.0018246735093019018, -0.0049111221918770025, 0.005259769907824529, -0.003220693517076798, 0.0020348820644687043, 0.0009196856384172144, 0.00823058843332914, 0.014141203262974102, 0.02380979058250271, 2.191539670683607e-05, -0.0055934745620321675, -0.006065530402070862, 0.008624467283539815, 0.003967876399271264, -0.0034544769597653208, 0.016586365099674334, 0.0067908491409251264, 0.0020006723638357777, 0.0038954583216138767, -0.000965553039705128, -0.0013393390032261422, -0.008631949496323373, 0.007474979447365612, 0.0070141921073560145, 0.0030022149584563057, 0.005111127821542132, -0.00833932046949438, 0.002361728120925061, -0.0016895115070034898, 0.0024893291319310613, -0.0015360262933606986, 0.006000085240919891, 0.005688335882355869, -0.009897015848481905, -0.00041927470176462604, -0.0015435949918236195, -0.004749660579296566, -0.004610722727819667, 0.010629054110063688, -0.0058924980031179125, 0.044051147316862084, -0.983564284704193]",sci.med,0.6710572242736816,"['this', 'request', 'goes', 'out', 'to', 'medical', 'students', 'who', 'have', 'done', 'or', 'are', 'planning', 'to', 'sit', 'the', 'us', '##ml', '##e', '(', 'or', 'national', 'boards', ')', 'part', '1', '.', 'my', 'wife', 'is', 'sitting', 'this', 'examination', 'in', 'early', 'june', 'this', 'year', 'and', 'would', 'like', 'to', 'have', 'a', 'look', 'at', 'some', 'old', 'national', 'boards', ',', 'part', '1', 'questions', 'found', 'in', 'the', 'following', 'books', '.', 'these', 'books', 'are', 'currently', 'out', 'of', 'print', '.', 'the', 'books', 'are', ':', '(', '1', ')', 'retired', 'n', '##bm', '##e', 'basic', 'medical', 'science', 'test', 'items', ',', 'n', '##bm', '##e', ';', 'published', 'by', 'n', '##bm', '##e', 'in', '1991', '(', '2', ')', 'self', '-', 'test', 'in', 'the', 'part', '1', 'basic', 'medical', 'sciences', ',', 'n', '##bm', '##e', ';', 'published', 'by', 'n', '##bm', '##e', 'in', '1989', 'i', 'would', 'appreciate', 'if', 'anyone', 'who', 'has', 'these', 'books', 'is', 'willing', 'to', 'loan', 'it', 'to', 'her', 'for', 'a', 'couple', 'of', 'days', '.', 'obviously', ',', 'i', 'would', 'rei', '##mb', '##urse', 'for', 'you', 'all', 'postage', 'and', 'related', 'charges', '.', 'failing', 'that', 'it', 'would', 'be', 'beneficial', 'if', 'anyone', 'could', 'point', 'to', 'any', 'library', 'in', 'the', 'ny', ',', 'nj', 'or', 'pa', 'area', 'that', 'may', 'have', 'these', 'books', '.', 'please', 'respond', 'by', 'e', '-', 'mail', 'since', 'i', 'do', 'not', 'read', 'this', 'news', '##group', 'regularly', '.', 'thanks', 'in', 'advance', '.', 'daniel']"
4,,"[0.16920553192309276, -0.033292396834555246, 0.01138280041084578, -0.059231932301898396, 0.08425770805391768, 0.07459224143745322, -0.053308188112249494, 0.38879122669388794, -0.07347515348091022, 0.15396299433721958, 0.2953862028421341, -0.11367382524646485, 0.24379866096476757, 0.09072758732716561, 0.1224342113520287, 0.05528867487327872, 0.11409904508168299, 0.7562714938892761]",misc.forsale,0.41583776473999023,"['you', 'can', 'get', 'a', 'new', 'newer', 'model', 'for', 'a', 'cheaper', 'price', 'thru', 'mail', 'order', '.', '.', '.', '.']"
5,,"[-0.11170261344312152, 0.05013323529266389, -0.0033585354895993382, 0.02528687001702584, 0.05480965566901157, -0.027849846774654706, 0.09569405489709515, 0.16308890102759258, 0.09384280954516694, 0.13751294431826505, 0.7477240731341415, -0.025291725981536513, 0.021731527979813044, 0.09178402453264342, 0.017460672739753807, 0.0030422156964263914, -0.12969585944343404, -0.31806352925553083, -0.06828103986880205, -0.47488710223055275]",misc.forsale,0.789210855960846,"['wanted', ':', 'dig', '##ides', '##gn', 'audio', '##media', 'card', 'for', 'the', 'mac', 'email', 'if', 'you', 'have', 'one', 'for', 'sale', '.', 'thanks']"
6,,"[0.14202299685310524, 0.0749360018400834, 0.004351309629003205, -0.004900716409956766, -0.02265842254746886, -0.02280159972854859, 0.08119898068328493, 0.07063136687529856, -0.014166107736573742, 0.056697217664562344, 0.02045994547140001, 0.09370175120932045, 0.40509238792600727, 0.10438127129329113, 0.021255809481845495, -0.002641030450742546, 0.07947799911434418, 0.03141266027141646, 0.01894479633051859, 0.0010859941313451995, 0.012880373142529695, 0.02447460575096101, 0.0275056840442925, 0.024902910094416936, 0.04941625687549334, 0.019733383870136536, 0.019807462662342772, 0.031174989763873322, 0.031938628680230965, 0.18730373568652295, 0.025469853600776148, 0.007311297272563254, 0.03790206065908039, 0.032368924365759784, 0.5552309879929638, 0.18890951337616566, 0.013991703190163109, -0.0004331454779573865, 0.01158639599250615, 0.027066482468774054, 0.005673069120164152, 0.029159291892701913, 0.004975621678873729, -0.0020715132753987113, 0.03901949709031004, 0.15109978614649142, 0.03430682144508122, 0.03167520278208735, -0.0037369963642652076, -0.004691704843736219, 0.00272000351227586, 0.04172072811558647, -0.015083371646382054, -0.022243235225644822, 0.0648741775192799, 0.06990573090178667, 0.008069652572228423, 0.025255470155345464, 0.013633718819941519, 0.02177717344183168, 0.03315899526953722, -0.015423978981459016, 0.011433360224348576, 0.022302699699052252, 0.28195133897630115, -0.008858470800094657, -0.007072331052309559, 0.005446141405790756, 0.004721992206349107, 0.004432390856050263, -0.0023503755796893937, 0.028619855435914023, -0.006104435475844214, 0.007560951377430726, 0.03151552510397071, 0.02653235630205531, 0.014779151707695963, -0.0003229897428620968, 0.018106004674574582, 0.0106329932180324, 0.014247492496909457, 0.0027949502942578937, 0.009325450569074873, 0.0050237380852028, 0.006340902669880926, 0.011146167459578337, 0.014227598211904629, 0.003619061353691313, 0.010546896231146278, -0.009070730113910979, 0.0001353675510325115, 0.02128340664269983, -0.005472500101427425, 0.00904697995728665, 0.028941331720271878, 0.020487875227399883, 0.01174585949329726, 0.007961290551982999, 0.004479805034251947, 0.005772331336300712, -0.010056835645763264, 0.008860736650840445, 0.019795881321107583, 0.02387462177945438, 0.025416242573228436, -0.007607376104908466, 0.03266676299883968, 0.33767967053852144, -0.01845111849865284, -0.0015326962667197408, 0.010282464319427666, 0.018923144414218638, 0.024988759986456003, 0.016895340359827156, 0.03263836512736151, 0.18282009365269974, -0.00020496861681354992, -0.0002601293943884564, -0.013681040444167732, 0.002504340474292625, 0.0044298090925379025, 0.019551400409925868, 0.026298867608297485, -0.012856839983922966, 0.016938267361610346, -0.03470280111938457, -0.033544767245837506, 0.06233150669929169, 0.015439857037825577, 0.06689773519602335, 0.03263325879423923, 0.03525728118084608, 0.0425308114710614, -0.048462136368987926, 0.06305517985178502, 0.034647339640493685, 0.03731891711971011, -0.011444675842435297, 0.0036310363014355252, -0.021927071935392305, 0.024995308666505525, 0.011389942035836285, 0.021719341534960468, -0.25719003589335404]",sci.crypt,0.9716951251029968,"['wouldn', ""'"", 't', 'this', 'method', 'be', 'vulnerable', 'against', 'a', '""', 'birthday', '""', 'attack', '?', 'currently', 'a', 'crack', '##er', 'needs', 'to', 'find', 'the', '_', 'only', '_', '(', '*', '1', ')', 'key', 'that', 'produces', 'the', 'given', 'cipher', '##text', '.', 'he', 'has', 'to', 'try', 'about', '2', '^', '63', 'keys', 'on', 'the', 'average', '.', 'in', 'the', 'proposed', 'method', 'the', 'crack', '##er', 'only', 'needs', '_', 'any', 'pair', '_', 'of', 'key', 'halves', '.', 'if', 'he', 'can', 'store', 'about', '2', '^', '32', 'guess', '##es', 'for', 'one', 'half', ',', 'he', 'is', 'likely', 'to', 'find', 'a', 'math', '##ching', 'pair', 'in', 'about', '2', '^', '32', 'guess', '##es', '.', '(', 'here', 'i', 'have', 'assumed', 'that', 'the', 'des', '-', 'encryption', 'is', 'rev', '##ers', '##able', ',', 'if', 'the', 'key', 'is', 'guessed', '.', 'is', 'this', 'so', 'or', 'do', 'the', 'modifications', 'of', 'the', 's', '-', 'boxes', 'by', 'the', 'salt', 'bits', 'make', 'it', 'non', '-', 'rev', '##ers', '##able', '?', ')']"
7,,"[-0.1546220484424681, 0.012861804989648151, 0.02860195778611347, 0.005347803379621915, 0.09297796348538653, 0.04584245659768292, 0.03387499451066363, 0.032018131050662965, 0.15055233312083222, -0.010433762985351909, 0.2985793002326213, 0.10143679873923644, 0.010739287635793583, 0.07003350881954276, 0.07997385246458932, -0.029415311905374913, 0.0072954687127358255, -0.14000037112269204, 0.8831340448354105, -0.010148222037540313, 0.1626189469588007, -0.03922812751917611]",talk.politics.mideast,0.9541205763816833,"['i', 'don', ""'"", 't', 'think', 'any', 'of', 'the', 'suspects', 'were', 'americans', '.', 'consequently', ',', 'they', 'could', 'not', 'be', 'arab', '-', 'americans', '.']"
8,,"[0.28503768955183234, -0.034907238849509074, 0.27269081126845446, -0.1048967178139685, -0.03701414448215544, -0.07012559336222222, -0.12441673774540801, 0.10837385144037474, 0.036120264920700036, 0.011520934447399406, 0.05597847786872702, 0.22177509143396315, 0.316071823217702, 0.13009906474224966, 0.010194103781987476, 0.03674448097374945, 0.17095956957941255, 0.030804136205106736, 0.021175765347718686, -0.019379525941175233, -0.0025379982545884775, -0.049751997091880724, -0.0693630688115001, 0.09008370814752868, 0.028109538465734107, 0.11815649340707446, 0.21496936986685225, 0.044629229048315754, 0.19751798846465246, 0.13156108080767956, 0.3914995416891877, 0.10877932366272461, 0.02707290003673122, -0.07260071383907298, 0.08255668737898032, 0.05516780833565653, -0.050757373311977015, 0.12677669184371235, 0.1074156046210214, 0.13678012153924393, 0.020729282547015667, 0.060627632175706804, -0.03943678389326695, 0.0714434521525897, 0.16326611271936917, 0.03586208749593534, 0.12150404884839643, 0.1052151956489844, 0.40808695808498596]",misc.forsale,0.9074243307113647,"['wanted', ':', 'summer', 'sub', '##let', 'in', 'nw', 'dc', ',', 'on', 'red', 'metro', 'line', '.', 'have', 'own', 'bedroom', ',', 'but', 'can', 'share', 'common', 'areas', 'with', 'others', '.', 'apartment', 'or', 'room', 'for', '$', '400', 'or', 'less', '.', 'move', 'in', 'memorial', 'day', 'weekend', 'through', 'end', 'of', 'august', '.', 'no', 'smoke', '##rs', '.']"
9,,"[0.05779298052976692, -0.017412020182600737, -0.03148646009535603, 0.05082083701383589, -0.0004619755399753428, 0.011754698574742201, 0.06655148444527535, 0.027353099745937588, 0.06760953288758709, 0.40241644831510204, -0.009729479335578824, 0.04929115573166763, 0.01662907549728316, -0.00929542564475803, 0.03471340558560418, 0.033734484599284194, 0.0445308207967384, 0.12032979289774097, 0.006238264229463252, 0.04906386745337367, 0.07805388246777353, 0.0810478448022507, 0.03145266126471539, 0.0033385979729006142, -0.017614167118247346, 0.004562214072611419, -0.04197961140207578, 0.009489697127555584, -0.0042789921247004484, 0.021860373335568766, 0.08379073701315694, 0.009584182286122159, 0.03139470047032245, -0.008724026613081812, -0.04880631329673347, -0.005900066642075784, 0.14563210252665418, -0.003039617592984136, 0.025783686190993298, 0.014313136426477593, 0.0014381882675360592, -0.0050735367900112275, 0.025322508423945525, 0.007425066899853664, 0.020699057750399808, -0.01304027367218928, -0.01965841012347343, 0.025860656557652704, 0.12402028559354344, 0.0507388724217735, -0.0009369828288850763, 0.01972818296183628, 0.03709037787867002, 0.01702115158528653, -0.0012859340982729738, -0.023430444999218147, 0.014743177420547173, 0.0460725550157612, 0.03503181940225559, 0.014442602075999117, 0.02462820500521425, 0.033774407241088246, 0.03208195349651566, 0.028345683605492358, -0.021057693892936356, -0.0022074601077628577, 0.15134840783731549, 0.02870349487077834, -0.02841801732490516, 0.04882057526208793, 0.021913143966743064, 0.05645754424209108, 0.18964853727451983, 0.053752094033435754, 0.018959682994003052, 0.04868046677033139, 0.18472128104375624, 0.14731632512064563, 0.3874623148144602, -0.048077216911919164, 0.17923234572306684, 0.025995352335985846, -0.016611938670641743, 0.01601629941356009, -0.008314840602273528, -0.01240882604352218, 0.002949631030695944, 0.022601555202745507, -0.004775734386510042, -0.019218255892594564, 0.0003619926325445895, 0.014847052332611127, 0.03478181425475815, 0.01798431881663745, 0.0049267418696089665, 0.03619806324457367, 0.0014284271123706927, 0.009958836634387638, 0.019342384592709018, 0.01657822930379332, 0.03122644453185314, 0.026654388855000394, 0.029722903370163513, 0.020722932574681337, 0.012258552286429721, 0.03024796408683032, 0.01969463501465397, 0.08844931081625027, 0.005393144809121166, 0.0032549576170908413, 0.026865360134827, 0.006254502400224933, 0.0035897978209005242, 0.004894295186525894, 0.019975655830031063, 0.004059382671498417, 0.02214710948277773, 0.02520514665034027, 0.6194018292110737]",misc.forsale,0.9219459295272827,"['i', 'have', 'a', 'certificate', 'for', 'one', 'round', '-', 'trip', 'air', '##fare', '##s', 'to', 'either', 'orlando', ',', 'las', 'vegas', 'and', 'reno', '/', 'lake', 'ta', '##hoe', '.', 'ex', '##piration', 'date', 'is', 'one', 'year', 'from', 'now', '.', 'the', 'maximum', 'retail', 'value', ',', 'depending', 'on', 'time', 'and', 'location', ',', 'is', 'estimated', 'at', '$', '2000', 'for', 'all', 'three', 'locations', ',', 'including', 'accommodation', 'for', '3', 'days', 'and', '2', 'nights', 'at', 'a', 'leading', 'hotel', '.', 'i', 'am', 'asking', 'for', '$', '1800', 'or', 'best', 'offer', '.', 'purchase', 'of', 'tickets', 'for', 'a', 'single', 'location', 'is', 'possible', '.', 'for', 'more', 'information', ',', 'call', 'go', '##h', 'at', '(', '415', ')', '49', '##7', '-', '06', '##6', '##3', 'or', 'send', 'mail', 'to', 'km', '##go', '##h', '@', 'leland', '.', 'stanford', '.', 'ed', '##u']"
